text	label
fun cheesy movie prime instant video ! ! : michael bay movie meant action packed fun cheesy goodness . . reason 'm giving bad review amazon instant prime ha edited part ! ! pg13 movie ! ! ! ! ! ! doe n't need edits ! considering much pay year prime , expect able watch full movie .	0
bad movie : poorly acted , written plotted . sci-fi action movie thing could n't get one seemed like involved `` phoned '' . worst movie 've seen long time .	0
fool suffered dreck : two dimensional character , dropped plot-points , flat dialogue , bad acting overall story make 1962 comic book look shakespearean . michael bay ruin everything touch . 'm worse seen .	0
story boring : story boring . still finished yet three night watching : take half hour .	0
horrible movie ! : daughter friend gave film big thumb : '' hated . bored mind , could n't understand story line . acting wa moderate . good thing movie wa made u super hungry , since wa 3 hour long ! ..... least smear little spot dirt `` angel '' face end . `` `` basically , n't watch . `` `` sorry , people . frustrated right . ''	0
simple question ...... : question continuity people ..... liked rest movie , wa upset see one thing ..... `` eagle '' ascent stage still moon autobots go visit wreckage ? mean , come , guy .... 60 space buff would noticed error ....	1
excellent movie excellent price ! : got great deal loved movie . nice watch itouch anytime flixster restriction .	1
3d version info : french german amazon site 3d blu-ray edition release february 2012 , one ha 9th , ha 15th .	1
potty mouth : great movie , much sweraing ! great action screanes , giong bring back megatron galvatron also see unicron	1
ten minute action , five minute drama , two hour twenty minute awkward teenage angst : wo n't say movie doe n't moment , far . know horrible , horrible memory everyone grows , kind scream `` embarrassment '' high volume , year later , reminded fact yes , stupid enough say front people ? movie chocked full moment .	0
nothing special special affect : time ca n't tell 're looking , everything dark gritty . explosion time , 'm sure , nothing seems get damaged . transformer garbage . , new one introduced particular reason care , movie quite cavalier killing fan favorite . plot thin ( ridiculous ) ha huge plot hole . bad guy bad , good guy n't particularly good anymore , ton casualty nobody seems care about.this movie evoked nothing hatred michael bay .	0
ca n't believe gave 2 star : 'm huge sci-fi fan 'll watch almost anything . one one watch movie . huge disappointment enjoyable . first half movie spent trying make lust huntington-whiteley . one dimensional impossible like , let alone think appealing . wa zero chemistry huntington-whiteley labeouf . wasted half film trying show labeouf could worst bumbler time everyone knew . somebody studio obviously doe n't understand sci-fi audience .	0
awesome : blue-ray ha great picture sound , play awesome 46 '' led lcd . could n't ask anything .	1
good series ender : wa good series ender , still line two lot action . new girl , cuter megan possibly .	1
good , great 3d , still great movie action : already dvd version wanted see 3d . scene thing pop , overall depth video wa le wa expecting . 'm still glad purchased 3d watched twice since owning . watched lg plasma active 3d glass .	1
trandformed : 3rd transformer movie brilliant 3d . image colour blu ray show movie full effeect . sound dolby digital perfect . worth buying fun packed couple hour .	1
great action movie : transformer : dark moon arguably ha best action compare predecessor . however , doe worst story compare previous two movie . praised transformer phenomenal graphic computer graphic . would definitely worth anyone fan highly-advance sci-fiction movie .	1
transformer 3d : movie wa expected , 3d wa much better . definitly worth money . wa pleased purchase .	1
hell 3d ? hollywood jerk : bought 3d tv find selection 3d blu-rays absolutely suck . half kid movie 3d warning say kid n't supposed watch 3d movie . wonder many people think 3d gimmick.the great thing 3d far , ps3 games.my fav right god war : origin collectioni want 3d ! kung fu panda 2transformers : dark moonavatar - available public reasonable price instead one-hundred-sixty buck ( crock , ca n't believe good director sold soul panasonic ) wake , hollywood.between economy lack 3d content , think america going hell . 've got head far ass low iq . thing america # 1 creating weapon mass destruction	0
rent kid , n't buy . : please love god , n't spend $ 1 renting shlock redbox . must , good people , take away michael bay monetary motivation creating loud , unnecesary , incoherent , chaotic useless trash . first transformer movie wa great ... witty , funny , character-driven exciting . , taking lesson shlock-meister mentor , jerry bruckheimer , michael bay made next two transformer sequel manner spoiled child way much money , shiny new train set , smashing together repeatedly knowing mommy daddy simply buy . soul . humor . brain . mind-numbing whirling mish-mash metal carnage bigger bigger explosion . actually hurt eye . find close eye avoid headache .	0
